, estacion,code_merge,codigo,freez,hum,lev_max,lev_mid,lev_min,merge_cod,month,rain,rain_1mm,rain_cum,rain_max_10,rain_max_day,sun,temp_avg,temp_max_abs,temp_max_avg,temp_min_abs,wind_avg,wind_max,wind_max_avg,year
2779,Ozaeta,C055_Ozaeta_2019_JUL,C055,0.0,72.2,0.7802222953300972,0.33566702966342454,0.20670162405349468,C055_Ozaeta_2019_JUL,JUL,6.0,5.0,23.0,2.0,10.1,12.517304054648115,19.3,36.9,26.7,12.8,10.200755230412051,70.67777039200828,40.09139169435564,2019
2786,Subijana,C049_Subijana_2019_JUL,C049,0.0,67.5,0.8530394415694166,0.34406616006514557,0.1666235842414874,C049_Subijana_2019_JUL,JUL,14.0,10.0,36.4,6.8,10.1,12.498373273171547,19.5,37.7,27.1,13.0,10.451680685774305,70.09593962151898,40.14331193963004,2019
2799,Berna,C0B6_Berna_2019_JUL,C0B6,0.0,84.8,0.7707026294228684,0.32726972379105607,0.1819831045814676,C0B6_Berna_2019_JUL,JUL,13.0,8.0,77.6,5.3,21.8,12.512612621429753,20.2,39.6,27.2,14.9,11.705666990506243,74.99456914327423,40.3303410151149,2019
2841,Behobia,C084_Behobia_2019_JUL,C084,0.0,79.9,0.7965693380965092,0.3341531477947542,0.19717635486156646,C084_Behobia_2019_JUL,JUL,12.0,8.0,113.4,6.2,49.4,12.519092232276483,20.6,39.3,24.2,17.2,11.3504003144184,74.292975094275,40.28733723034016,2019
2846,Eskas,C0F1_Eskas_2019_JUL,C0F1,0.0,83.1,0.8475886527307592,0.33396322333641154,0.1994078698033997,C0F1_Eskas_2019_JUL,JUL,17.0,13.0,161.3,4.8,49.2,12.552501777475387,18.2,34.7,22.8,14.4,11.71986532422514,75.50364710292853,40.24404090241534,2019
2872,Gorbea,C044_Gorbea_2016_AGO,C044,0.0,80.1,0.7732001151674084,0.3298084885306676,0.19850143779475057,C044_Gorbea_2016_AGO,AGO,9.0,3.0,11.2,2.0,5.6,12.54613960544237,18.0,33.9,24.8,12.7,11.463984092255592,73.79483036302669,40.15873049076234,2016
2888,Zaldiaran,C070_Zaldiaran_2016_AGO,C070,0.0,72.9,0.8041681367056528,0.3360111670620671,0.19596584438415637,C070_Zaldiaran_2016_AGO,AGO,9.0,2.0,6.6,1.4,3.7,12.520934050700866,17.6,33.8,24.6,12.8,10.341321116615427,73.00613830318068,40.084556070142504,2016
2898,Berna,C0B6_Berna_2016_AGO,C0B6,0.0,76.1,0.776057611646896,0.33697785850441697,0.20793323144202464,C0B6_Berna_2016_AGO,AGO,9.0,6.0,16.3,1.9,5.4,12.509687074946026,20.1,38.1,28.8,13.7,10.726179991155496,72.37343595378829,40.193866764960624,2016
2939,Behobia,C084_Behobia_2016_AGO,C084,0.0,75.6,0.7830673404988493,0.3449383479237881,0.21316861108876872,C084_Behobia_2016_AGO,AGO,9.0,8.0,38.5,2.3,9.2,12.511533806166067,20.9,35.7,26.0,16.3,10.648945575373126,71.91633434359257,40.214958840474466,2016
2972,Gorbea,C044_Gorbea_2017_AGO,C044,0.0,84.0,0.805983288951692,0.3344657731086156,0.19507912653435172,C044_Gorbea_2017_AGO,AGO,11.0,5.0,25.5,1.4,10.0,12.568814284672522,16.6,33.1,22.7,11.7,11.850899255352642,74.96522707637415,40.16573903834477,2017
2987,Subijana,C049_Subijana_2017_AGO,C049,0.0,67.4,0.8435879113055753,0.34659876262022216,0.2035160907953716,C049_Subijana_2017_AGO,AGO,6.0,3.0,19.6,1.3,10.4,12.502891125387274,19.1,35.6,26.9,12.7,10.065310923884722,69.09684504844151,40.12989125304207,2017
2990,Zaldiaran,C070_Zaldiaran_2017_AGO,C070,0.0,78.2,0.7762377172261263,0.3237030604295076,0.19097310142256554,C070_Zaldiaran_2017_AGO,AGO,10.0,4.0,21.4,1.3,6.6,12.556798987172403,16.2,31.0,22.3,11.8,11.169380820512727,74.24029086041025,40.158908893122685,2017
3000,Berna,C0B6_Berna_2017_AGO,C0B6,0.0,81.7,0.8010954772341464,0.32216031782380666,0.1962014120123043,C0B6_Berna_2017_AGO,AGO,13.0,8.0,46.0,3.8,14.4,12.534790154236166,19.3,36.5,26.8,14.1,11.560342046701976,75.07552022372349,40.258248917103636,2017
3007,Galdakao,C009_Galdakao_2017_AGO,C009,0.0,76.7,0.809047330212146,0.34966514556219097,0.20971902805247306,C009_Galdakao_2017_AGO,AGO,13.0,11.0,61.7,3.4,11.5,12.564505450414407,20.7,37.9,26.4,16.4,11.042961041438694,73.68456424333581,40.18781310643103,2017
3042,Behobia,C084_Behobia_2017_AGO,C084,0.0,77.3,0.793336648800976,0.3411029208334873,0.20668061317615297,C084_Behobia_2017_AGO,AGO,11.0,8.0,115.5,12.8,63.5,12.537291947097103,20.6,37.0,24.8,16.9,11.065951619947915,73.39251946233573,40.186548115227524,2017
3076,Gorbea,C044_Gorbea_2018_AGO,C044,0.0,86.9,0.7446026194292965,0.3244919054962533,0.19995097650809213,C044_Gorbea_2018_AGO,AGO,7.0,1.0,4.1,0.3,2.2,12.57119157115991,17.2,32.0,22.9,12.7,12.201668454345489,75.26106654062401,40.24490445552154,2018
3091,Subijana,C049_Subijana_2018_AGO,C049,0.0,70.4,0.7973184961345844,0.3401702772198808,0.21044049551349253,C049_Subijana_2018_AGO,AGO,5.0,1.0,2.9,0.4,1.3,12.503025843976493,19.5,36.5,27.4,13.0,10.078800463255725,70.10781545452961,40.081574464411595,2018
3104,Berna,C0B6_Berna_2018_AGO,C0B6,0.0,86.3,0.7549066427540437,0.33417270493996243,0.17861001271753785,C0B6_Berna_2018_AGO,AGO,12.0,8.0,32.2,2.2,7.3,12.553202327471196,19.9,35.9,27.1,14.8,11.82910599809032,75.28678894337831,40.32434070388917,2018
3146,Behobia,C084_Behobia_2018_AGO,C084,0.0,80.5,0.7947945878902677,0.33333813354874176,0.19479621517033466,C084_Behobia_2018_AGO,AGO,12.0,10.0,44.9,3.8,9.9,12.512400751284295,20.7,34.8,24.4,17.1,11.379102371416279,74.24089195553472,40.303872650484266,2018
3151,Eskas,C0F1_Eskas_2018_AGO,C0F1,0.0,88.6,0.779297649804567,0.3319685779833564,0.18782008644784956,C0F1_Eskas_2018_AGO,AGO,14.0,10.0,101.4,3.1,20.3,12.567403625727072,18.1,33.4,23.1,14.5,11.93946660007562,76.53527736106211,40.31623785898946,2018
3180,Gorbea,C044_Gorbea_2019_AGO,C044,0.0,86.1,0.772969118717875,0.3261505333602223,0.1977226022650479,C044_Gorbea_2019_AGO,AGO,10.0,6.0,56.7,11.0,20.1,12.561855313788778,16.7,30.6,23.1,11.9,11.89004764587418,75.17014273468949,40.237154072950695,2019
3188,Ozaeta,C055_Ozaeta_2019_AGO,C055,0.0,75.7,0.7800767461048733,0.3382157413550708,0.20171662692725784,C055_Ozaeta_2019_AGO,AGO,10.0,4.0,60.9,13.9,40.8,12.536829144414655,18.7,33.4,26.7,12.2,10.74143917532301,73.57647258886139,40.145852967449876,2019
3195,Subijana,C049_Subijana_2019_AGO,C049,0.0,68.3,0.8452466998076767,0.35376170401809864,0.20032766903856006,C049_Subijana_2019_AGO,AGO,8.0,4.0,44.0,9.9,31.9,12.498188853355153,19.3,35.1,27.6,12.7,10.201049792508448,69.54761882311233,40.13730711115105,2019
3208,Berna,C0B6_Berna_2019_AGO,C0B6,0.0,81.6,0.8036663680902659,0.3267546435734641,0.19506027923570504,C0B6_Berna_2019_AGO,AGO,14.0,8.0,42.9,3.5,12.8,12.522997484870778,19.8,34.4,27.3,14.8,11.469980475913573,75.18398822332679,40.292850319371915,2019
3250,Behobia,C084_Behobia_2019_AGO,C084,0.0,79.3,0.8107866973173907,0.3512034575270538,0.20618835709321048,C084_Behobia_2019_AGO,AGO,15.0,11.0,90.9,5.3,21.1,12.560429323187948,20.4,31.9,24.4,16.7,11.400611997328538,74.42621604502114,40.21720817030774,2019
3255,Eskas,C0F1_Eskas_2019_AGO,C0F1,0.0,82.9,0.9051325356124578,0.4132949030555257,0.20535546191289236,C0F1_Eskas_2019_AGO,AGO,22.0,16.0,138.9,12.6,30.8,12.532522095794446,17.9,29.7,23.0,14.0,11.072828212712787,75.24793950721042,40.20789749931599,2019
3281,Gorbea,C044_Gorbea_2016_SET,C044,0.0,83.8,0.8135236223519428,0.33235271931895916,0.19589450188305485,C044_Gorbea_2016_SET,SET,12.0,8.0,82.4,3.0,35.8,12.562587007042817,16.2,35.5,23.0,10.9,11.86320669045274,74.88628877568219,40.1821632174843,2016
3295,Subijana,C049_Subijana_2016_SET,C049,0.0,71.2,0.8231639098099853,0.33531010296743374,0.19482929966160295,C049_Subijana_2016_SET,SET,8.0,6.0,47.4,3.2,22.5,12.507251334856024,17.5,36.4,25.6,10.6,10.143287804156442,72.50511086194096,40.09183869842378,2016
3297,Zaldiaran,C070_Zaldiaran_2016_SET,C070,0.0,78.3,0.8235067008247877,0.339531566290213,0.18969892688110518,C070_Zaldiaran_2016_SET,SET,13.0,10.0,56.5,2.9,15.0,12.570238442140642,15.9,34.3,22.0,11.8,11.281524218617683,75.65261947225883,40.14557012910842,2016
3307,Berna,C0B6_Berna_2016_SET,C0B6,0.0,80.1,0.7963067999966418,0.3315137248262779,0.19807371574196875,C0B6_Berna_2016_SET,SET,11.0,9.0,88.5,8.6,31.1,12.54852617091423,18.4,37.7,26.1,12.8,11.451747853323722,74.59010527937068,40.176930329300966,2016
3348,Behobia,C084_Behobia_2016_SET,C084,0.0,76.9,0.818187494197803,0.3403733779969496,0.20281192078262725,C084_Behobia_2016_SET,SET,14.0,12.0,159.9,4.9,30.6,12.527750124723788,19.4,37.4,24.7,15.3,11.153614036584898,74.61338582327402,40.13767305238078,2016
3381,Gorbea,C044_Gorbea_2017_SET,C044,0.0,87.9,0.8727855961303506,0.3289403543439887,0.1874078889884489,C044_Gorbea_2017_SET,SET,14.0,8.0,40.1,1.4,11.3,12.608088038903405,13.1,26.5,18.7,8.5,12.056600684321037,74.80939220437284,40.16772412343389,2017
3396,Subijana,C049_Subijana_2017_SET,C049,0.0,73.8,0.8330744182692211,0.3074894180353708,0.18278804654867145,C049_Subijana_2017_SET,SET,6.0,2.0,8.1,0.8,4.9,12.568031930296362,14.8,29.7,22.2,8.5,10.660611556408234,73.30832722508224,40.04919265096397,2017
3399,Zaldiaran,C070_Zaldiaran_2017_SET,C070,0.0,81.4,0.918337378211641,0.37247021438297623,0.1942691032941862,C070_Zaldiaran_2017_SET,SET,16.0,6.0,20.7,0.8,6.3,12.531073251028198,12.9,26.1,18.1,9.4,11.482225459442509,74.23081292125944,40.15089219661426,2017
3409,Berna,C0B6_Berna_2017_SET,C0B6,0.0,86.4,0.8662074626113494,0.36003057325760585,0.2037630269952931,C0B6_Berna_2017_SET,SET,19.0,14.0,96.3,1.8,20.6,12.565977461811878,15.9,30.8,22.5,11.1,11.822570479038514,76.5909394422761,40.23616864143708,2017
3416,Galdakao,C009_Galdakao_2017_SET,C009,0.0,80.9,0.8730271315162678,0.3437768716377405,0.19696843513532736,C009_Galdakao_2017_SET,SET,18.0,12.0,95.9,2.2,21.0,12.543281824875418,17.6,30.6,22.8,13.2,11.298346792144645,74.7747133160919,40.17152612064466,2017
3451,Behobia,C084_Behobia_2017_SET,C084,0.0,79.5,0.8482257406212352,0.34812071162280656,0.20065626340699602,C084_Behobia_2017_SET,SET,17.0,14.0,236.1,3.7,59.0,12.549364319184093,17.1,29.6,21.3,13.6,11.263650021224837,74.64730421330695,40.14497436169006,2017
3485,Gorbea,C044_Gorbea_2018_SET,C044,0.0,86.1,0.764534053001386,0.3258229423820439,0.20287930541934304,C044_Gorbea_2018_SET,SET,7.0,5.0,12.8,0.8,4.1,12.58479857570755,16.1,29.9,22.8,11.0,11.99081735282229,75.49615215304924,40.22790145594928,2018
3493,Ozaeta,C055_Ozaeta_2018_SET,C055,0.0,77.3,0.7723605410721012,0.3221353725368191,0.19793716243235793,C055_Ozaeta_2018_SET,SET,7.0,4.0,13.9,2.1,6.6,12.545114837596863,17.0,30.4,24.6,10.3,11.027796223178873,73.06867501948122,40.11355921129733,2018
3500,Subijana,C049_Subijana_2018_SET,C049,0.0,71.6,0.820360945227951,0.3442570018144161,0.19880208329834984,C049_Subijana_2018_SET,SET,9.0,1.0,13.8,3.1,10.7,12.524090018633059,18.2,33.2,26.6,11.6,10.327864489979834,72.01772770343659,40.10639125567593,2018
3513,Berna,C0B6_Berna_2018_SET,C0B6,0.0,84.2,0.7823066080029074,0.3300382460334141,0.19014430231974244,C0B6_Berna_2018_SET,SET,10.0,7.0,22.5,3.7,6.8,12.570014766620542,18.9,33.3,27.4,13.4,11.887077030510735,75.15685305483333,40.25792734695839,2018
3537,Sangroniz,C0B9_Sangroniz_2018_SET,C0B9,0.0,84.5,0.7669989532231294,0.3384473434921764,0.19198016872552115,C0B9_Sangroniz_2018_SET,SET,8.0,3.0,10.7,1.1,4.4,12.582268652591964,19.1,34.7,25.6,13.6,11.967680663801485,74.55819894835749,40.22330866255343,2018
3555,Behobia,C084_Behobia_2018_SET,C084,0.0,79.0,0.7584957435122732,0.3286225444515402,0.20209048686546352,C084_Behobia_2018_SET,SET,8.0,7.0,42.2,4.4,26.2,12.537027722681495,19.5,33.8,23.9,15.5,11.212083889741018,72.55768626443425,40.21800370232286,2018
3560,Eskas,C0F1_Eskas_2018_SET,C0F1,0.0,83.5,0.809903606266857,0.3199867806348021,0.19741155878735264,C0F1_Eskas_2018_SET,SET,14.0,7.0,58.0,4.8,19.1,12.52229084220844,17.4,30.1,23.2,13.4,11.97770513937187,75.7111968167773,40.221948517595685,2018
3589,Gorbea,C044_Gorbea_2019_SET,C044,0.0,87.8,0.7944773341713935,0.31997323991283066,0.19504245440347584,C044_Gorbea_2019_SET,SET,11.0,8.0,80.6,2.3,23.7,12.578138117882567,14.3,26.0,19.9,10.0,12.031663159145687,74.8603035439646,40.21136178084404,2019
3597,Ozaeta,C055_Ozaeta_2019_SET,C055,0.0,77.4,0.8269485070030356,0.34374444226203155,0.1891062491906409,C055_Ozaeta_2019_SET,SET,13.0,6.0,56.2,2.5,16.4,12.535850298209976,16.0,28.6,22.7,10.4,11.16226003315345,75.84438803663184,40.13411293222462,2019
3604,Subijana,C049_Subijana_2019_SET,C049,0.0,71.9,0.8414616349597632,0.3335525660101775,0.18991016247960213,C049_Subijana_2019_SET,SET,9.0,7.0,62.9,6.4,22.5,12.504681036159294,16.2,28.5,23.2,10.2,10.170743360155821,74.09410990764715,40.09144668827118,2019
3617,Berna,C0B6_Berna_2019_SET,C0B6,0.0,82.3,0.8080338887194458,0.32157461877039467,0.19926778755592883,C0B6_Berna_2019_SET,SET,14.0,9.0,79.3,6.3,42.0,12.547547518021727,17.5,31.0,25.0,12.5,11.875221560254197,75.55377452030162,40.210687238357465,2019
3659,Behobia,C084_Behobia_2019_SET,C084,0.0,76.7,0.8195800284140696,0.34836070257393237,0.19843766409198663,C084_Behobia_2019_SET,SET,14.0,8.0,67.3,3.3,20.5,12.509880173812551,18.5,31.3,22.9,14.6,11.151784040297622,74.78708237383897,40.107314436525215,2019
3664,Eskas,C0F1_Eskas_2019_SET,C0F1,0.0,79.2,0.8542110380912007,0.357318943157785,0.20010918237658123,C0F1_Eskas_2019_SET,SET,17.0,11.0,106.0,4.0,37.7,12.535466993493637,16.0,25.9,20.5,12.5,11.177439999534169,74.92551143378289,40.13870115008006,2019
3690,Gorbea,C044_Gorbea_2016_OCT,C044,0.0,88.5,0.8069177635803313,0.3068512398883789,0.1864275934094666,C044_Gorbea_2016_OCT,OCT,10.0,5.0,20.7,1.2,9.2,12.652777961201577,11.6,25.3,17.6,7.2,11.956252370554306,76.4804311547653,40.150953004671905,2016
3704,Subijana,C049_Subijana_2016_OCT,C049,1.0,78.9,0.841577245922756,0.33277100146896105,0.192005552727759,C049_Subijana_2016_OCT,OCT,8.0,2.0,27.8,5.8,22.6,12.577982626566795,12.1,27.6,19.4,6.3,10.900124830615537,76.06358958426397,40.1706544219108,2016
3706,Zaldiaran,C070_Zaldiaran_2016_OCT,C070,0.0,82.0,0.8100556024484108,0.32775291244186666,0.18090098849194275,C070_Zaldiaran_2016_OCT,OCT,10.0,5.0,12.4,0.8,3.0,12.6173324138305,11.3,23.8,15.6,8.2,11.367151192577694,75.79301422377286,40.06650026640996,2016
3716,Berna,C0B6_Berna_2016_OCT,C0B6,0.0,83.6,0.8147622146083852,0.32960977064504615,0.19288911124329922,C0B6_Berna_2016_OCT,OCT,9.0,6.0,39.7,3.5,16.9,12.593059117892379,13.6,27.9,20.8,8.5,11.526878022975442,75.6356680852326,40.13704576619206,2016
3757,Behobia,C084_Behobia_2016_OCT,C084,0.0,75.8,0.8052911179991025,0.3175067174883253,0.18737429916520576,C084_Behobia_2016_OCT,OCT,8.0,5.0,58.1,5.0,31.4,12.55771944643384,15.2,25.7,19.5,11.4,10.872765809459342,74.04382356764225,40.13423126968834,2016
3790,Gorbea,C044_Gorbea_2017_OCT,C044,0.0,86.9,0.7776847248829882,0.323855285487276,0.19453334191184293,C044_Gorbea_2017_OCT,OCT,8.0,4.0,32.0,0.7,11.9,12.64308380883317,12.1,26.2,19.0,7.2,11.801867817625844,76.72052829568626,40.09601974418462,2017
3805,Subijana,C049_Subijana_2017_OCT,C049,1.0,76.1,0.8418274329236443,0.3304270994799479,0.18412051534194285,C049_Subijana_2017_OCT,OCT,8.0,4.0,26.9,0.9,14.2,12.56279059809437,13.1,28.0,21.4,6.4,10.684078336754453,75.18396552009368,40.09719289671492,2017
3808,Zaldiaran,C070_Zaldiaran_2017_OCT,C070,0.0,74.9,0.8623498319253164,0.31903388374013253,0.18155552105238631,C070_Zaldiaran_2017_OCT,OCT,7.0,6.0,35.4,3.2,23.0,12.565099042116138,13.0,24.7,17.4,9.3,10.843163420453058,74.36272879600278,40.05279240637458,2017
3818,Berna,C0B6_Berna_2017_OCT,C0B6,0.0,85.8,0.8078693410154001,0.3266497909375893,0.1951006629321,C0B6_Berna_2017_OCT,OCT,12.0,9.0,23.1,0.6,7.7,12.564426339072654,14.9,29.8,22.2,10.0,11.906781706176522,74.87458519894822,40.20408672989082,2017
3860,Behobia,C084_Behobia_2017_OCT,C084,0.0,79.8,0.8048021013297203,0.33326007083421355,0.19298681176081994,C084_Behobia_2017_OCT,OCT,12.0,8.0,51.0,1.6,10.4,12.555222559702624,16.5,28.2,21.0,12.7,11.426110657100562,75.31990142869701,40.15178145434871,2017
3894,Gorbea,C044_Gorbea_2018_OCT,C044,2.0,90.4,0.914982973386953,0.32680346858208736,0.19282938547638545,C044_Gorbea_2018_OCT,OCT,14.0,11.0,155.5,3.3,37.6,12.595403197180755,10.4,24.5,15.4,6.7,11.403864677588636,75.86649894359934,40.18379859431188,2018
3909,Subijana,C049_Subijana_2018_OCT,C049,2.0,78.1,0.824696807293081,0.3422760655627631,0.19070699863618534,C049_Subijana_2018_OCT,OCT,11.0,8.0,98.0,3.4,28.5,12.592907761124106,11.5,25.8,17.5,6.6,10.764654909992869,75.61442554690115,40.16049118493852,2018
3922,Berna,C0B6_Berna_2018_OCT,C0B6,0.0,86.4,0.830761864970179,0.3269952452141666,0.19021875477109854,C0B6_Berna_2018_OCT,OCT,12.0,10.0,176.5,6.5,33.0,12.589645378171712,13.5,29.5,19.7,9.2,11.960263868388816,74.95138651277682,40.17054137400492,2018
3946,Sangroniz,C0B9_Sangroniz_2018_OCT,C0B9,0.0,85.4,0.8855315983253045,0.34665852475245706,0.18950024538120908,C0B9_Sangroniz_2018_OCT,OCT,15.0,10.0,185.3,4.2,38.4,12.58326633006901,14.0,28.6,19.8,9.4,11.999191716041079,74.45890197382764,40.17835526041359,2018
3964,Behobia,C084_Behobia_2018_OCT,C084,0.0,81.7,0.8471066717617759,0.3542984348147151,0.1905290602839676,C084_Behobia_2018_OCT,OCT,13.0,9.0,123.8,5.8,28.1,12.55760211927457,14.2,27.9,18.1,10.7,11.598169245660715,74.0552556665622,40.134715154943606,2018
3969,Eskas,C0F1_Eskas_2018_OCT,C0F1,2.0,86.8,0.8872722473059335,0.33000969441086064,0.1940339037166776,C0F1_Eskas_2018_OCT,OCT,14.0,8.0,181.0,4.3,102.0,12.545850793717692,11.9,25.1,16.1,8.8,11.296969449251877,74.4192479542977,40.14127378410096,2018
3998,Gorbea,C044_Gorbea_2019_OCT,C044,0.0,90.8,0.917313005286511,0.35481176589672947,0.1879208062229779,C044_Gorbea_2019_OCT,OCT,17.0,9.0,66.5,1.5,13.7,12.557897266972484,11.5,23.5,17.2,7.5,12.028960734377254,74.9198528030818,40.20956500692888,2019
4006,Ozaeta,C055_Ozaeta_2019_OCT,C055,0.0,80.6,0.9200937813154776,0.371611436563762,0.19340762067340736,C055_Ozaeta_2019_OCT,OCT,16.0,12.0,65.0,1.6,17.6,12.528012769312298,12.9,26.8,19.3,7.7,11.366409433853068,74.42359352128865,40.16828681290093,2019
4013,Subijana,C049_Subijana_2019_OCT,C049,0.0,75.8,0.8907055187829259,0.3404155532746269,0.19125791049916183,C049_Subijana_2019_OCT,OCT,12.0,9.0,51.2,1.9,10.8,12.529068843731494,13.0,26.8,19.7,7.4,10.829643791405543,74.96820216089606,40.14497143276133,2019
4026,Berna,C0B6_Berna_2019_OCT,C0B6,0.0,83.4,0.9014938968426368,0.37369570501016286,0.20210711219425886,C0B6_Berna_2019_OCT,OCT,20.0,14.0,107.7,2.8,24.8,12.533459113243692,15.4,27.7,21.3,10.9,11.237784191658742,75.74008529950672,40.139190150031766,2019
4068,Behobia,C084_Behobia_2019_OCT,C084,0.0,76.9,0.8831378714158152,0.3490000078578589,0.19373282276413628,C084_Behobia_2019_OCT,OCT,19.0,17.0,158.2,4.2,35.7,12.50259649096652,16.6,28.7,20.7,12.9,10.732934538264486,74.07761751032326,40.11909334927212,2019
4073,Eskas,C0F1_Eskas_2019_OCT,C0F1,0.0,77.5,0.9539908338253358,0.38756149478148194,0.19816720184672562,C0F1_Eskas_2019_OCT,OCT,19.0,17.0,231.5,5.6,54.7,12.514187649052737,14.0,24.4,17.8,11.0,10.884746182858205,75.0086691723929,40.1110941899066,2019
4099,Gorbea,C044_Gorbea_2016_NOV,C044,0.0,91.3,0.9246836885341183,0.3322558358050909,0.18526489876663604,C044_Gorbea_2016_NOV,NOV,16.0,13.0,161.5,1.9,54.9,12.569838711721994,7.2,21.4,11.3,3.8,11.81556041067199,78.18791966543752,40.172975474068465,2016
4115,Zaldiaran,C070_Zaldiaran_2016_NOV,C070,5.0,89.5,0.9781994554791702,0.35821851906172175,0.19713900874766327,C070_Zaldiaran_2016_NOV,NOV,14.0,10.0,89.3,2.6,31.3,12.560197080272165,5.9,19.6,8.6,3.7,10.997718527451827,79.05468249819992,40.13452830094812,2016
4125,Berna,C0B6_Berna_2016_NOV,C0B6,0.0,88.1,0.9657345409977465,0.3703101500615457,0.18958231787846014,C0B6_Berna_2016_NOV,NOV,18.0,13.0,193.2,1.4,57.0,12.54775863491629,9.4,23.7,14.4,5.6,11.48495198349419,74.7976127099493,40.17056480543475,2016
4166,Behobia,C084_Behobia_2016_NOV,C084,0.0,79.6,0.9762836906296828,0.37040676215782437,0.20064482619455468,C084_Behobia_2016_NOV,NOV,19.0,16.0,325.2,3.4,64.9,12.500908795674315,10.7,22.2,14.3,7.7,10.760357732369219,74.1964447909895,40.10892379543117,2016
4199,Gorbea,C044_Gorbea_2017_NOV,C044,8.0,88.7,0.9246563808304932,0.3930232962788509,0.2182597981233491,C044_Gorbea_2017_NOV,NOV,16.0,14.0,204.8,3.4,48.0,12.536729818618582,6.1,17.2,11.2,2.4,11.297684991399084,76.58647375235859,40.158951894459406,2017
4214,Subijana,C049_Subijana_2017_NOV,C049,12.0,82.6,0.8098081211649458,0.37340627584771136,0.21466836433296627,C049_Subijana_2017_NOV,NOV,16.0,12.0,84.8,2.2,13.8,12.449318841875181,6.2,18.2,12.6,1.4,10.593809995764676,77.38092771859179,40.18020784426423,2017
4217,Zaldiaran,C070_Zaldiaran_2017_NOV,C070,5.0,80.9,0.8496943397361164,0.32020972002717213,0.19319756749582512,C070_Zaldiaran_2017_NOV,NOV,16.0,10.0,45.7,2.8,13.1,12.488766297928809,5.9,15.9,9.1,3.5,10.84829966626434,76.4304462031831,40.223994337883525,2017
4227,Berna,C0B6_Berna_2017_NOV,C0B6,4.0,88.8,0.9563830638217135,0.3766772021009753,0.2135383712223843,C0B6_Berna_2017_NOV,NOV,17.0,16.0,193.5,4.4,37.7,12.545990428435537,8.8,22.4,14.2,4.8,11.312355223511542,74.61068401841001,40.17492168163595,2017
4239,La Garbea,C045_La Garbea_2017_NOV,C045,0.0,84.7,0.9184385085758306,0.32792105061238996,0.1880444078771791,C045_La Garbea_2017_NOV,NOV,13.0,11.0,141.8,4.1,27.7,12.547472732873166,8.5,17.8,11.6,6.1,11.440483917188299,76.9835944717313,40.08256042050946,2017
4269,Behobia,C084_Behobia_2017_NOV,C084,0.0,76.5,0.9400420671646055,0.3436456537987842,0.19456462186790907,C084_Behobia_2017_NOV,NOV,16.0,15.0,278.1,9.6,94.3,12.533563088530908,10.8,22.5,14.9,7.5,10.526741415062721,73.95170658067826,40.14456113501891,2017
4274,Eskas,C0F1_Eskas_2017_NOV,C0F1,1.0,76.7,0.9206212375444274,0.31552878190891315,0.18397170485897268,C0F1_Eskas_2017_NOV,NOV,17.0,16.0,403.0,4.5,66.4,12.451889973814051,8.1,19.6,11.5,5.3,10.23732788953995,74.61969804281847,40.15938713909727,2017
4303,Gorbea,C044_Gorbea_2018_NOV,C044,1.0,90.3,0.9700461017119442,0.36605965259605366,0.18973147311772537,C044_Gorbea_2018_NOV,NOV,18.0,15.0,103.3,1.8,18.4,12.549534093936632,7.5,16.7,11.9,4.1,11.245439879823502,76.32614983257308,40.19606595328267,2018
4318,Subijana,C049_Subijana_2018_NOV,C049,3.0,80.1,0.8806050485006668,0.3351186982779773,0.18928663500196244,C049_Subijana_2018_NOV,NOV,16.0,14.0,73.7,0.8,10.0,12.520436145193539,8.5,16.9,12.8,4.6,10.750192723549944,74.20064885317296,40.184860221687806,2018
4331,Berna,C0B6_Berna_2018_NOV,C0B6,0.0,83.9,0.9418310474402591,0.3771043229145209,0.1965278154700146,C0B6_Berna_2018_NOV,NOV,19.0,16.0,80.0,1.3,22.6,12.531323613627563,10.9,22.1,16.3,6.7,11.240289415435104,74.55191699979052,40.12562308986626,2018
4355,Sangroniz,C0B9_Sangroniz_2018_NOV,C0B9,0.0,79.6,0.9662900231145759,0.38937884162036385,0.19771828256184798,C0B9_Sangroniz_2018_NOV,NOV,20.0,13.0,86.8,2.9,25.0,12.51713994594213,12.0,22.3,16.9,7.4,10.8866564297587,74.54461881126493,40.13688560770618,2018
4373,Behobia,C084_Behobia_2018_NOV,C084,0.0,75.8,0.96279522161914,0.38630134814910105,0.21368418263617855,C084_Behobia_2018_NOV,NOV,19.0,16.0,134.5,2.3,21.4,12.512861374205302,11.9,21.6,16.0,8.1,10.634992365792417,74.14119184846336,40.10383598393653,2018
4378,Eskas,C0F1_Eskas_2018_NOV,C0F1,0.0,77.8,0.9770698268058778,0.36072343702265625,0.20023618997450476,C0F1_Eskas_2018_NOV,NOV,19.0,16.0,158.0,3.0,29.5,12.480661358297578,9.5,19.4,13.3,6.7,10.412429012610271,74.25031872231881,40.11532115136111,2018
4407,Gorbea,C044_Gorbea_2019_NOV,C044,3.0,94.8,1.0016375489378724,0.45215015051396806,0.1783308371451579,C044_Gorbea_2019_NOV,NOV,28.0,23.0,369.4,3.4,56.2,12.503251552607415,6.2,18.5,9.5,3.4,10.68022761556676,78.47046224245564,40.10460538145574,2019
