year_x,municip_name,species,municip_code,year_offset,waspbust_id,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,freez,hum,lev_max,lev_mid,lev_min,rain,rain_1mm,rain_cum,rain_max_10,rain_max_day,sun,temp_avg,temp_max_abs,temp_max_avg,temp_min_abs,wind_avg,wind_max,wind_max_avg,population
2018,Mañaria,AVISPA ASIÁTICA,48059.0,2017,7,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,2.0,78.05833333333334,1.114,0.22049999999999995,0.1453810753946167,14.666666666666664,10.833333333333336,117.74166666666667,9.6,63.1,12.52904154880209,13.283333333333333,38.4,26.1,0.8,10.868513597081687,82.1023356825024,40.190008039791934,519.0
2018,Mendata,AVISPA ASIÁTICA,48062.0,2017,13,0.0,40.0,3.0,3.0,5.0,1.0,0.0,0.0,C063,2.083333333333333,80.775,1.484,0.21658333333333332,0.1410587433502921,14.416666666666664,10.833333333333336,114.78333333333336,9.7,47.0,12.526742878641189,14.033333333333333,37.8,25.6,2.0,11.073450253944431,80.26314820906147,40.287502212086785,381.0
2018,Mendexa,AVISPA ASIÁTICA,48063.0,2017,22,0.0,35.0,10.0,14.0,0.0,3.0,0.0,0.0,C0BA,0.75,83.71666666666667,2.32,0.24116666666666664,0.1576278079182824,14.166666666666664,10.666666666666666,113.22500000000002,8.8,46.0,12.561790687042329,14.133333333333333,37.0,24.4,2.8,11.453443645292927,79.74821822079434,40.30916617186383,432.0
2018,Meñaka,AVISPA ASIÁTICA,48064.0,2017,27,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C057,1.25,85.39999999999998,5.122999999999998,0.6380833333333334,0.1821204107642849,14.416666666666664,11.333333333333336,113.33333333333331,4.3,45.1,12.225,15.199999999999996,38.1,26.9,3.1,7.1083333333333325,91.8,44.2,755.0
2018,Morga,AVISPA ASIÁTICA,48066.0,2017,5,0.0,22.0,3.0,39.0,0.0,0.0,0.0,0.0,C063,2.083333333333333,80.775,1.484,0.21658333333333332,0.1410587433502921,14.416666666666664,10.833333333333336,114.78333333333336,9.7,47.0,12.526742878641189,14.033333333333333,37.8,25.6,2.0,11.073450253944431,80.26314820906147,40.287502212086785,423.0
2018,Mundaka,AVISPA ASIÁTICA,48068.0,2017,12,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,C069,0.0,80.89166666666667,1.0548429183183854,0.3305956221587231,0.1757093438212547,14.583333333333336,11.583333333333336,121.04166666666664,5.8,42.2,12.575,15.05,34.2,24.1,5.7,10.441666666666668,111.2,54.5,1.835
2018,Mungia,AVISPA ASIÁTICA,48069.0,2017,158,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,1.25,85.39999999999998,5.122999999999998,0.6380833333333334,0.1821204107642849,14.416666666666664,11.333333333333336,113.33333333333331,4.3,45.1,12.225,15.199999999999996,38.1,26.9,3.1,7.1083333333333325,91.8,44.2,17.554000000000002
2018,Munitibar-Arbatzegi Gerrikaitz,AVISPA ASIÁTICA,48007.0,2017,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C046,2.1666666666666665,82.65833333333333,0.9695674736613112,0.3180789970780871,0.1753632060162682,15.75,12.5,97.94166666666668,9.7,49.6,12.224522578878096,10.116666666666664,31.4,19.6,1.0,25.98333333333333,129.2,70.8,460.0
2018,Murueta,AVISPA ASIÁTICA,48908.0,2017,4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,1.3333333333333333,77.94166666666666,1.1809124812701133,0.34782254578783456,0.184736530859445,14.083333333333336,10.5,105.53333333333336,9.8,39.9,11.958333333333336,14.425,37.2,25.8,2.5,4.775,95.8,39.7,309.0
2018,Muskiz,AVISPA ASIÁTICA,48071.0,2017,1,635.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666664,11.083333333333336,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,7.567
2018,Muxika,AVISPA ASIÁTICA,48067.0,2017,38,400.0,97.0,21.0,122.0,10.0,0.0,3.0,0.0,C063,2.083333333333333,80.775,1.484,0.21658333333333332,0.1410587433502921,14.416666666666664,10.833333333333336,114.78333333333336,9.7,47.0,12.526742878641189,14.033333333333333,37.8,25.6,2.0,11.073450253944431,80.26314820906147,40.287502212086785,1.455
2018,Nabarniz,AVISPA ASIÁTICA,48909.0,2017,9,0.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,C002,1.3333333333333333,77.94166666666666,1.1809124812701133,0.34782254578783456,0.184736530859445,14.083333333333336,10.5,105.53333333333336,9.8,39.9,11.958333333333336,14.425,37.2,25.8,2.5,4.775,95.8,39.7,255.0
2018,Ondarroa,AVISPA ASIÁTICA,48073.0,2017,26,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C0BE,1.0,83.06861463690602,1.8159999999999998,0.2575833333333333,0.1682274178582121,14.083333333333336,11.0,120.36666666666666,7.2,61.6,12.561401275529064,14.016666666666667,38.6,24.0,2.9,11.402651393435548,79.41144542784674,40.296620681238046,8.397
2018,Orozko,AVISPA ASIÁTICA,48075.0,2017,27,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C0B4,1.3333333333333333,81.575,2.0540000000000003,0.09633333333333333,0.1218388196762483,14.083333333333336,10.083333333333334,94.40833333333332,13.0,47.5,12.608471807110686,13.166666666666664,37.6,26.0,1.1,5.043732256593798,137.5,34.9,2.6510000000000002
2018,Ortuella,AVISPA ASIÁTICA,48083.0,2017,75,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666664,11.083333333333336,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,8.36
2018,Otxandio,AVISPA ASIÁTICA,48072.0,2017,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,5.25,83.49166666666667,2.815,0.21899999999999997,0.1164105790097611,13.833333333333336,9.916666666666666,114.6,3.8,77.4,12.875,11.058333333333332,34.2,24.2,-1.6,5.925000000000002,74.5,37.3,1.296
2018,Plentzia,AVISPA ASIÁTICA,48077.0,2017,30,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C057,1.25,85.39999999999998,5.122999999999998,0.6380833333333334,0.1821204107642849,14.416666666666664,11.333333333333336,113.33333333333331,4.3,45.1,12.225,15.199999999999996,38.1,26.9,3.1,7.1083333333333325,91.8,44.2,4.363
2018,Portugalete,AVISPA ASIÁTICA,48078.0,2017,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,0.4166666666666667,72.48333333333333,0.9871535011802116,0.32869382465830776,0.1624019930924966,14.75,10.833333333333336,102.39166666666668,5.9,57.0,12.509580141788087,15.2,37.0,25.7,4.4,7.208333333333332,95.0,43.6,45.826
2018,Santurtzi,AVISPA ASIÁTICA,48082.0,2017,36,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666664,11.083333333333336,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,45.795
2018,Sestao,AVISPA ASIÁTICA,48084.0,2017,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,0.4166666666666667,72.48333333333333,0.9871535011802116,0.32869382465830776,0.1624019930924966,14.75,10.833333333333336,102.39166666666668,5.9,57.0,12.509580141788087,15.2,37.0,25.7,4.4,7.208333333333332,95.0,43.6,27.445
2018,Sondika,AVISPA ASIÁTICA,48904.0,2017,43,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,1.5833333333333333,82.89999999999998,2.75,0.5065000000000001,0.1951379022026108,15.416666666666664,10.916666666666664,113.375,4.9,72.6,12.536550816889768,13.658333333333333,36.7,25.4,1.4,11.279446705477667,79.78677695947998,40.31267584450129,4.495
2018,Sopela,AVISPA ASIÁTICA,48085.0,2017,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,0.16666666666666666,77.10833333333333,1.087003209228666,0.3289393650101203,0.1669731509739492,13.916666666666664,10.75,88.10833333333332,4.5,39.3,12.8,15.249999999999998,35.7,23.7,5.4,17.900000000000006,145.1,66.8,13.642999999999999
2018,Sopuerta,AVISPA ASIÁTICA,48086.0,2017,94,50.0,19.0,5.0,25.0,0.0,0.0,0.0,0.0,C045,0.6666666666666666,86.85833333333333,1.0343615560309682,0.3551593816709476,0.1791248475424865,15.166666666666664,10.083333333333334,97.675,8.9,56.3,12.458862773140956,11.916666666666664,34.0,22.5,3.1,16.983677939735,146.2,67.0,2.569
2018,Sukarrieta,AVISPA ASIÁTICA,48076.0,2017,11,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C069,0.0,80.89166666666667,1.0548429183183854,0.3305956221587231,0.1757093438212547,14.583333333333336,11.583333333333336,121.04166666666664,5.8,42.2,12.575,15.05,34.2,24.1,5.7,10.441666666666668,111.2,54.5,357.0
2018,Trucios-Turtzioz,AVISPA ASIÁTICA,48087.0,2017,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C045,0.6666666666666666,86.85833333333333,1.0343615560309682,0.3551593816709476,0.1791248475424865,15.166666666666664,10.083333333333334,97.675,8.9,56.3,12.458862773140956,11.916666666666664,34.0,22.5,3.1,16.983677939735,146.2,67.0,511.0
2018,Ubide,AVISPA ASIÁTICA,48088.0,2017,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,5.25,83.49166666666667,2.815,0.21899999999999997,0.1164105790097611,13.833333333333336,9.916666666666666,114.6,3.8,77.4,12.875,11.058333333333332,34.2,24.2,-1.6,5.925000000000002,74.5,37.3,177.0
2018,Ugao-Miraballes,AVISPA ASIÁTICA,48065.0,2017,10,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,1.0833333333333333,80.34166666666665,1.0646897255044552,0.33799354804693155,0.1852049881979244,15.0,10.75,121.75833333333333,6.8,93.6,12.183333333333335,13.841666666666665,36.6,25.4,2.2,9.058333333333334,129.2,48.5,4.124
2018,Urduliz,AVISPA ASIÁTICA,48089.0,2017,41,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,C042,0.16666666666666666,77.10833333333333,1.087003209228666,0.3289393650101203,0.1669731509739492,13.916666666666664,10.75,88.10833333333332,4.5,39.3,12.8,15.249999999999998,35.7,23.7,5.4,17.900000000000006,145.1,66.8,4.319
2018,Urduña/Orduña,AVISPA ASIÁTICA,48074.0,2017,32,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,3.083333333333333,81.18333333333331,0.9716342242238084,0.3241104033616263,0.1738064058547471,14.916666666666664,9.916666666666666,89.83333333333331,8.5,70.7,12.304643681369749,10.091666666666667,32.6,20.9,0.4,21.75,188.3,78.5,4.18
2018,Valle de Trápaga-Trapagaran,AVISPA ASIÁTICA,48080.0,2017,46,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.8333333333333334,83.03333333333333,1.1013343254950465,0.3453929325952571,0.1766345181487057,14.666666666666664,11.083333333333336,114.88333333333334,6.6,74.9,11.183333333333332,13.433333333333335,34.1,23.6,2.9,11.54166666666667,142.9,59.4,11.953
2018,Zaldibar,AVISPA ASIÁTICA,48095.0,2017,27,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,C075,1.1666666666666667,80.71203516961863,1.0176589619527694,0.3362822162693344,0.1846152064603388,14.833333333333336,11.5,121.3,7.6,62.2,12.581382764815993,13.908333333333333,39.0,26.8,2.3,5.4833333333333325,84.2,40.9,3.054
2018,Zalla,AVISPA ASIÁTICA,48096.0,2017,90,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,1.1666666666666667,79.52499999999998,2.9019999999999997,0.5810833333333334,0.172947302984178,13.166666666666664,9.666666666666666,89.45833333333331,8.9,50.5,12.537137329366276,14.44166666666667,38.5,26.4,2.9,11.039417056788881,79.24475036217879,40.24330668847035,8.379
2018,Zamudio,AVISPA ASIÁTICA,48905.0,2017,38,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,1.25,77.53333333333332,1.1352986117424844,0.3355783372643445,0.1819119245195934,14.583333333333336,10.833333333333336,123.64166666666668,6.7,75.5,11.933333333333332,14.250000000000002,38.2,26.4,1.9,5.991666666666666,99.7,42.0,3.236
2018,Zaratamo,AVISPA ASIÁTICA,48097.0,2017,31,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,1.0833333333333333,80.34166666666665,1.0646897255044552,0.33799354804693155,0.1852049881979244,15.0,10.75,121.75833333333333,6.8,93.6,12.183333333333335,13.841666666666665,36.6,25.4,2.2,9.058333333333334,129.2,48.5,1.615
2018,Zeanuri,AVISPA ASIÁTICA,48024.0,2017,24,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,3.75,85.50833333333333,1.0011769423014358,0.3435984265099073,0.1827769658949929,12.333333333333336,8.916666666666666,102.44166666666666,7.4,106.6,12.554011102080825,10.625,33.6,23.1,-0.1,11.471552868076696,82.76819724503194,40.26196492621276,1.242
2018,Zeberio,AVISPA ASIÁTICA,48025.0,2017,29,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,1.4166666666666667,81.24733393141166,0.9735912846679214,0.32303677307482204,0.1824402924267844,15.408090599225323,10.97277458901844,106.51946763232752,3.839167338722088,27.11704820414304,12.382621130554297,11.375,33.9,22.1,1.5,18.733333333333334,137.2,65.7,1.0590000000000002
2018,Zierbena,AVISPA ASIÁTICA,48913.0,2017,22,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,0.16666666666666666,77.10833333333333,1.087003209228666,0.3289393650101203,0.1669731509739492,13.916666666666664,10.75,88.10833333333332,4.5,39.3,12.8,15.249999999999998,35.7,23.7,5.4,17.900000000000006,145.1,66.8,1.492
2018,Ziortza-Bolibar,AVISPA ASIÁTICA,48915.0,2017,3,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,C0BD,2.0,83.11666666666666,1.09,0.20191666666666666,0.1397584990210988,14.583333333333336,11.583333333333336,137.79999999999998,7.7,69.4,12.54551620345284,12.833333333333336,36.8,24.3,0.5,11.279620587544233,82.26881933181963,40.29080464480192,427.0
2019,Abadiño,AVISPA ASIÁTICA,48001.0,2018,22,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1.0,79.49166666666666,1.212,0.2576666666666667,0.1655940562212032,16.416666666666668,12.583333333333336,128.36666666666665,10.9,71.2,12.519171819260626,13.675000000000002,37.0,26.6,2.2,11.036586551502387,76.64277191449939,40.302092007534796,7.599
2019,Abanto y Ciérvana-Abanto Zierbena,AVISPA ASIÁTICA,48002.0,2018,47,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,0.4166666666666667,82.12777822334557,1.0652562392654708,0.3314390282343716,0.1816290516688921,15.916666666666664,12.75,111.73333333333332,12.3,43.3,12.086274485615856,13.7,36.0,24.8,3.0,12.816666666666668,118.1,70.7,9.443999999999999
2019,Ajangiz,AVISPA ASIÁTICA,48911.0,2018,12,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C063,1.25,81.825,3.99,0.26533333333333337,0.1685374376271249,16.75,12.5,131.075,8.8,80.2,12.518818027147644,14.091666666666667,36.3,26.3,2.3,11.218443615997375,75.40673408799906,40.38838718039932,477.0
2019,Alonsotegi,AVISPA ASIÁTICA,48912.0,2018,16,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C0C4,1.0075710770553412,80.0185091069202,1.635,0.43791666666666657,0.1797208858303496,15.18199863407346,11.221666347426405,110.58534650660931,3.4289565208195545,29.828186386866108,12.544779780343195,12.969818421807046,26.72288121192382,18.224141141235187,8.39614702359015,11.086671896789058,74.898141424968,40.18360993341509,2.907
2019,Amorebieta-Etxano,AVISPA ASIÁTICA,48003.0,2018,79,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,0.75,83.4833333333333,3.5639999999999996,0.51325,0.1908004567877291,16.833333333333332,12.583333333333336,129.03333333333336,11.2,75.8,12.539515239153507,13.7,38.4,25.8,2.3,11.240879186578894,79.58182250145936,40.281935061733705,19.339000000000002
2019,Amoroto,AVISPA ASIÁTICA,48004.0,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0BA,0.3333333333333333,83.825,1.8119999999999998,0.2950833333333333,0.1740236830743718,17.5,13.0,126.33333333333336,20.1,60.5,12.53107552911221,14.516666666666666,32.5,25.4,3.7,11.430960359565056,76.06973915736587,40.41112557615106,410.0
2019,Arakaldo,AVISPA ASIÁTICA,48005.0,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C032,1.25,79.03333333333332,1.057,0.3165833333333334,0.178795229465268,15.583333333333336,11.166666666666664,109.55,20.6,52.1,12.569574349821432,13.683333333333335,37.8,27.0,2.1,4.641666666666667,78.5,39.9,159.0
2019,Arantzazu,AVISPA ASIÁTICA,48006.0,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C033,0.8333333333333334,79.76558312998701,1.0985482716469082,0.3480550872057191,0.1821693288872349,16.833333333333332,12.666666666666664,125.23333333333332,14.9,77.7,11.322511556762676,14.025,36.5,27.2,2.2,7.9723791105321276,82.8,50.8,395.0
2019,Areatza,AVISPA ASIÁTICA,48093.0,2018,15,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C033,0.8333333333333334,79.76558312998701,1.0985482716469082,0.3480550872057191,0.1821693288872349,16.833333333333332,12.666666666666664,125.23333333333332,14.9,77.7,11.322511556762676,14.025,36.5,27.2,2.2,7.9723791105321276,82.8,50.8,1.2009999999999998
2019,Arrankudiaga,AVISPA ASIÁTICA,48009.0,2018,8,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C032,1.25,79.03333333333332,1.057,0.3165833333333334,0.178795229465268,15.583333333333336,11.166666666666664,109.55,20.6,52.1,12.569574349821432,13.683333333333335,37.8,27.0,2.1,4.641666666666667,78.5,39.9,968.0
2019,Arratzu,AVISPA ASIÁTICA,48914.0,2018,10,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C002,0.6666666666666666,81.50833333333333,1.1894545647914816,0.3421393903663535,0.1881025611205595,15.666666666666664,12.5,110.06666666666666,10.1,57.6,11.791666666666664,14.449999999999998,35.4,25.8,3.1,4.758333333333334,79.2,46.1,418.0
2019,Arrieta,AVISPA ASIÁTICA,48010.0,2018,13,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C057,0.5,73.85,6.436,0.7423333333333332,0.1678599610693571,16.083333333333332,11.666666666666664,121.5,12.4,42.2,11.65,14.866666666666667,37.9,25.6,3.5,7.333333333333332,87.8,53.4,586.0
2019,Arrigorriaga,AVISPA ASIÁTICA,48011.0,2018,9,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,0.6511368798291625,79.44999999999997,1.1012000584433996,0.3409936975576535,0.1739839746033692,16.166666666666668,12.666666666666664,120.60833333333332,7.2,52.9,11.65,14.395194143793926,37.9,26.3,2.6,9.591666666666663,96.5,58.9,12.16
2019,Artea,AVISPA ASIÁTICA,48023.0,2018,13,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C033,0.8333333333333334,79.76558312998701,1.0985482716469082,0.3480550872057191,0.1821693288872349,16.833333333333332,12.666666666666664,125.23333333333332,14.9,77.7,11.322511556762676,14.025,36.5,27.2,2.2,7.9723791105321276,82.8,50.8,736.0
2019,Artzentales,AVISPA ASIÁTICA,48008.0,2018,10,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C045,1.4166666666666667,90.69245547449812,1.0010637113676584,0.337950311497159,0.1937785430395059,16.666666666666668,11.333333333333336,95.16666666666669,4.3,31.3,12.36924902345831,11.25,33.6,23.6,0.6,19.659557288814806,127.4,80.9,721.0
2019,Atxondo,AVISPA ASIÁTICA,48091.0,2018,11,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,4.166666666666667,89.29166666666669,1.0295424561744095,0.336818436273126,0.1822632019886978,17.833333333333332,13.333333333333336,136.46666666666667,7.4,71.3,10.791666666666664,9.95,31.5,22.0,-0.7,9.308333333333332,96.5,53.2,1.3659999999999999
2019,Aulesti,AVISPA ASIÁTICA,48070.0,2018,11,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C0BD,1.0,83.99166666666666,1.055,0.2444166666666667,0.1703361771964277,17.583333333333332,13.666666666666664,151.64999999999995,10.0,54.1,12.53237117824026,13.141666666666666,34.7,25.0,1.9,11.40420067610741,77.5032806071523,40.371897923669216,654.0
2019,Bakio,AVISPA ASIÁTICA,48012.0,2018,36,30.0,19.0,0.0,107.0,0.0,0.0,0.0,0.0,C019,0.3333333333333333,84.64999999999998,1.0907531498559533,0.3239015316099434,0.18139897063529603,16.833333333333332,13.166666666666664,115.43333333333334,8.4,44.8,11.233333333333333,12.7,31.0,21.7,2.7,24.26356227712281,144.0,90.1,2.688
2019,Balmaseda,AVISPA ASIÁTICA,48090.0,2018,5,244.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,C0C2,1.9166666666666667,81.3,1.712,0.36275,0.1756062946117002,14.75,10.25,94.15833333333336,7.9,38.1,12.528161234938654,13.083333333333336,36.8,26.6,1.7,11.147541582391758,77.79397796928528,40.300349950671276,7.697
2019,Barakaldo,AVISPA ASIÁTICA,48013.0,2018,47,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,C039,0.16666666666666666,79.375,1.070424142842217,0.3368752069479147,0.1680448697105606,14.916666666666664,10.75,90.70833333333331,8.6,42.5,11.975,14.983333333333333,39.0,25.6,4.2,11.116666666666667,107.6,57.3,100.881
2019,Barrika,AVISPA ASIÁTICA,48014.0,2018,12,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,C042,0.16666666666666666,79.12500000000001,0.9645836674320926,0.31975316757817823,0.1792173652237046,15.333333333333336,10.416666666666666,83.2666666666667,7.8,41.3,12.42645320905587,15.058333333333335,34.3,23.6,5.2,17.483333333333334,125.3,78.3,1.5290000000000001
2019,Basauri,AVISPA ASIÁTICA,48015.0,2018,10,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,C037,0.6511368798291625,79.44999999999997,1.1012000584433996,0.3409936975576535,0.1739839746033692,16.166666666666668,12.666666666666664,120.60833333333332,7.2,52.9,11.65,14.395194143793926,37.9,26.3,2.6,9.591666666666663,96.5,58.9,40.589
2019,Bedia,AVISPA ASIÁTICA,48092.0,2018,14,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C0B3,0.9166666666666666,82.38333333333334,2.912,0.4553333333333333,0.17597811210180103,16.416666666666668,12.75,125.71666666666668,12.5,80.1,12.52912168142096,13.766666666666666,36.9,26.7,2.0,11.225111021245723,76.18932669603423,40.40933155630322,1.067
2019,Berango,AVISPA ASIÁTICA,48016.0,2018,36,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,0.16666666666666666,79.12500000000001,0.9645836674320926,0.31975316757817823,0.1792173652237046,15.333333333333336,10.416666666666666,83.2666666666667,7.8,41.3,12.42645320905587,15.058333333333335,34.3,23.6,5.2,17.483333333333334,125.3,78.3,7.195
2019,Bermeo,AVISPA ASIÁTICA,48017.0,2018,44,260.0,74.0,0.0,0.0,2.0,1.0,0.0,0.0,C069,0.16666666666666666,84.34166666666667,1.034147203083981,0.3304909609392656,0.1756755713703526,16.166666666666668,12.25,130.875,12.1,80.7,12.216666666666665,15.174999999999995,31.1,24.7,5.3,11.391666666666666,106.9,64.8,16.765
2019,Berriatua,AVISPA ASIÁTICA,48018.0,2018,12,0.0,37.0,9.0,4.0,1.0,1.0,0.0,0.0,C0BE,0.25,83.35570913794497,1.484,0.3120000000000001,0.16920155130665898,16.916666666666668,12.833333333333336,121.4833333333333,8.8,40.6,12.538635519877774,14.558333333333332,34.7,25.5,3.3,11.379410977083092,76.00343490559695,40.4173490688316,1.245
2019,Berriz,AVISPA ASIÁTICA,48019.0,2018,17,0.0,53.0,1.0,1.0,4.0,0.0,0.0,0.0,C036,0.8333333333333334,79.625,1.0992045083338406,0.34447160275999605,0.1809787655121119,16.666666666666668,12.333333333333336,126.65833333333332,12.6,91.7,11.591666666666665,14.449999999999996,37.6,27.3,2.4,8.666666666666666,88.6,54.0,4.623
2019,Busturia,AVISPA ASIÁTICA,48021.0,2018,28,0.0,37.0,1.0,2.0,0.0,4.0,1.0,0.0,C069,0.16666666666666666,84.34166666666667,1.034147203083981,0.3304909609392656,0.1756755713703526,16.166666666666668,12.25,130.875,12.1,80.7,12.216666666666665,15.174999999999995,31.1,24.7,5.3,11.391666666666666,106.9,64.8,1.6159999999999999
2019,Derio,AVISPA ASIÁTICA,48901.0,2018,21,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,0.6666666666666666,77.62500000000001,1.1428282224847979,0.35092497648313953,0.1720044821038792,16.0,11.916666666666664,119.44166666666668,10.9,52.2,12.344836030168786,14.575,38.7,26.8,2.8,6.125000000000001,77.0,46.3,6.631
2019,Dima,AVISPA ASIÁTICA,48026.0,2018,10,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,4.166666666666667,89.29166666666669,1.0295424561744095,0.336818436273126,0.1822632019886978,17.833333333333332,13.333333333333336,136.46666666666667,7.4,71.3,10.791666666666664,9.95,31.5,22.0,-0.7,9.308333333333332,96.5,53.2,1.436
2019,Durango,AVISPA ASIÁTICA,48027.0,2018,18,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,1.0,79.49166666666666,1.212,0.2576666666666667,0.1655940562212032,16.416666666666668,12.583333333333336,128.36666666666665,10.9,71.2,12.519171819260626,13.675000000000002,37.0,26.6,2.2,11.036586551502387,76.64277191449939,40.302092007534796,29.791
2019,Ea,AVISPA ASIÁTICA,48028.0,2018,14,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,0.6666666666666666,81.50833333333333,1.1894545647914816,0.3421393903663535,0.1881025611205595,15.666666666666664,12.5,110.06666666666666,10.1,57.6,11.791666666666664,14.449999999999998,35.4,25.8,3.1,4.758333333333334,79.2,46.1,823.0
2019,Elantxobe,AVISPA ASIÁTICA,48031.0,2018,9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,0.6666666666666666,81.50833333333333,1.1894545647914816,0.3421393903663535,0.1881025611205595,15.666666666666664,12.5,110.06666666666666,10.1,57.6,11.791666666666664,14.449999999999998,35.4,25.8,3.1,4.758333333333334,79.2,46.1,350.0
2019,Elorrio,AVISPA ASIÁTICA,48032.0,2018,29,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,1.5833333333333333,83.80833333333331,0.547,0.12116666666666667,0.1616828277338727,18.0,13.666666666666664,136.79166666666666,11.1,48.6,12.528213873517966,12.091666666666667,33.9,24.5,1.1,11.328288390038507,77.55674227659772,40.33373385118245,7.372000000000001
2019,Erandio,AVISPA ASIÁTICA,48902.0,2018,49,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,0.16666666666666666,75.69887882473252,0.9821476734175192,0.3469643330030777,0.1617120531287749,15.75,11.583333333333336,102.00833333333333,6.7,44.6,12.518309516585699,15.541666666666664,36.7,26.3,4.8,7.300000000000002,86.0,53.7,24.35
